epoch,energy,energy_std
870,-24.364548,0.85883296
871,-24.331562,0.8312792
872,-24.337666,0.79276705
873,-24.327276,0.849874
874,-24.345888,0.84026015
875,-24.402824,0.8054904
876,-24.341581,0.82111347
877,-24.348207,0.8331196
878,-24.313324,0.8308825
879,-24.354593,0.80846155
880,-24.3387,0.8225467
881,-24.32555,0.7993881
882,-24.336645,0.82589906
883,-24.347916,0.798857
884,-24.320795,0.76979136
885,-24.323227,0.81961673
886,-24.292492,0.8130508
887,-24.355343,0.8238759
888,-24.339434,0.82574564
889,-24.334393,0.79444474
890,-24.332613,0.79975116
891,-24.353788,0.8177915
892,-24.355434,0.83284277
893,-24.322027,0.76966006
894,-24.331696,0.8251301
895,-24.32329,0.7821124
896,-24.36413,0.7928697
897,-24.373552,0.81482005
898,-24.355755,0.8141886
899,-24.318586,0.8008493
900,-24.327675,0.8028313
901,-24.33449,0.81896913
902,-24.315817,0.79491913
903,-24.30782,0.79896885
904,-24.354279,0.7721419
905,-24.36128,0.8158222
906,-24.326675,0.8190982
907,-24.335417,0.78442454
908,-24.331789,0.8229648
909,-24.299223,0.80624455
910,-24.336641,0.76411647
911,-24.338406,0.78353834
912,-24.371574,0.7755451
913,-24.336163,0.8078816
914,-24.348902,0.7998935
915,-24.300562,0.7859934
916,-24.330078,0.7638385
917,-24.31295,0.78237176
918,-24.319519,0.8077786
919,-24.341475,0.76555884
920,-24.354237,0.8142161
921,-24.328016,0.79805213
922,-24.306982,0.78243107
923,-24.34205,0.7779409
924,-24.340162,0.77859455
925,-24.331102,0.76458925
926,-24.351786,0.79386276
927,-24.351015,0.78055775
928,-24.337667,0.7770249
929,-24.34109,0.7725511
930,-24.3392,0.772644
931,-24.361757,0.7807018
932,-24.336218,0.8094347
933,-24.36144,0.7710613
934,-24.385078,0.7549021
935,-24.363789,0.7715673
936,-24.343378,0.792374
937,-24.319317,0.750946
938,-24.363594,0.7949108
939,-24.365036,0.7600952
940,-24.357025,0.78418505
941,-24.331997,0.7680444
942,-24.336552,0.7776161
943,-24.32426,0.7540565
944,-24.31871,0.787939
945,-24.332367,0.7945157
946,-24.34171,0.743621
947,-24.353918,0.78199774
948,-24.332586,0.7559439
949,-24.358189,0.7866457
950,-24.357113,0.7659831
